user_id,sex,bdate,city
206927205,2,18.3.1982,Барнаул
208836547,2,,Unknown
209462186,1,31.1,Лесосибирск
209647217,2,16.3.1988,Unknown
210151152,2,12.2.1990,Старый Оскол
210503697,2,,Unknown
211624002,1,2.10.2003,Unknown
211633701,2,6.4,Санкт-Петербург
212649253,1,8.5,Восточный
212756252,2,24.6.1981,Unknown
214308563,2,14.5,Москва
215668812,2,12.9.2006,Чебоксары
216074297,2,10.11,Unknown
216377713,2,14.10,Чернушка
217018750,1,27.3,Омск
217369161,2,7.4,Архангельск
217388571,2,31.10.2000,Салават
217623777,2,,Заречный
218031073,1,,Златоуст
218549214,2,31.8.1994,Балашов
219326677,2,,Unknown
219727690,2,26.4.1980,Муром
219858519,2,6.1.1988,Сочи
223346446,2,2.1.1993,Unknown
224569992,1,5.1,Ставрополь
225367218,1,4.8,Unknown
227489868,2,,Москва
227821326,2,25.1,Unknown
229132687,2,7.8.1999,Ростов-на-Дону
229170268,2,,Краснодар
231900374,1,7.8,Unknown
232143362,1,,Соликамск
234014332,2,18.2.2003,Волгоград
234629569,2,7.5.1997,Москва
235364975,2,,Самара
236084533,2,28.7.1985,Ярославль
236270150,1,30.3.1999,Москва
236293445,2,13.3.1990,Осиповичи
236438201,1,7.6,Лесной
236499256,2,30.10,Unknown
236561977,2,23.7.1983,Москва
236838261,2,23.10,Екатеринославка
236886639,2,14.5,Челябинск
237788331,2,1.3,Adana
238272487,1,12.4.1994,Безенчук
238834193,1,19.7,Тверь
239543831,2,27.3.1996,Unknown
239958312,2,8.6.2001,Уфа
240879775,2,7.4,Unknown
242553449,2,15.5,Unknown
244361778,2,22.6,Светлогорск
247841550,2,1.10.1991,Северное
248013071,2,,Калининград
248443281,1,,Unknown
250186058,2,7.3.2000,Владикавказ
250770600,2,23.9.1981,Unknown
250938037,2,8.6.1999,Канаш
251322749,2,,Павлодар
252705014,1,,Воронеж
254827862,1,29.8.1984,Новороссийск
255668505,1,2.3.1990,Новосибирск
255963455,2,3.10.1991,Самарканд
257212039,2,14.2.1989,Архангельск
258184571,2,,Белозерск
258867395,2,10.7.1987,Кемь
258940930,2,11.3,Unknown
259627410,1,27.1.1998,Чита
259695914,1,8.1,Ростов-на-Дону
260725503,1,29.3.1996,Сургут
262701831,1,12.5.1994,Курган
263352797,2,,Саратов
264942724,2,,Астрахань
266089907,2,9.12.1989,Niederntudorf
266438386,2,13.10,Белгород
266778234,2,19.12.2003,Кировград
267270923,1,8.10.1989,Красноярск
270190104,2,12.1.1994,Набережные Челны
270497613,2,1.11.2002,Красноярск
272300585,2,27.12.1983,Unknown
272841111,1,,Unknown
275698966,2,21.1,Виноградное
277537420,2,15.1.2000,Ярославль
277799446,2,24.5.2001,Нижняя Ентала
277925036,2,,Unknown
277991109,2,,Unknown
278790036,2,26.9.1980,Unknown
279130380,1,23.8.1996,Москва
280468727,2,9.7,Мелеуз
280535647,2,14.8.2002,Unknown
281106114,1,,Казань
281677722,2,12.6.1990,Unknown
283951134,1,21.1.2004,Шахтерск
284455444,2,19.6.1961,Волгоград
285219106,2,27.11.1989,Абакан
286789777,2,21.11,Магнитогорск
287114012,2,15.9.1992,Уфа
287681386,1,13.10,Unknown
288628201,1,4.8,Мыски
289742117,1,12.7,Курган
290226305,2,,Куровское
293437437,1,11.2,Серпухов
293813747,2,30.10,Unknown
296755050,2,10.10.1990,Unknown
296765270,2,,Unknown
296967390,2,26.8,Санкт-Петербург
297201599,1,,Unknown
297634887,2,17.8.1996,Магнитогорск
297882709,2,,Павлодар
298164688,2,,Калуга
298463807,2,19.7,Самара
298511495,1,1.10.1981,Череповец
298893705,1,,Unknown
299373612,2,,Санкт-Петербург
300472183,2,,Москва
300728400,1,,Unknown
301466580,1,16.11.1993,Самара
302337265,2,19.12.1978,Unknown
303215338,1,26.5.2001,Москва
304158201,1,29.7.2003,Прокопьевск
304520097,2,,Unknown
306398896,2,,Unknown
307448717,2,7.3.1988,Волгоград
307810018,2,28.3.1952,Unknown
308053123,2,26.1.2000,Красногвардейский
308256295,1,19.4,Unknown
308494111,1,3.8.2003,Lost Eden
309570507,1,21.11,Санкт-Петербург
310669070,1,1.11.1998,Батайск
311579608,2,16.1.1999,Unknown
312219961,2,24.12,Омск
312339715,2,,Unknown
312486534,2,18.12.1996,Москва
313789898,1,21.10.1973,Минск
315506846,2,6.12.2000,Unknown
315563968,2,21.9.1978,Рязань
315642480,2,22.7.1997,Linz
316097703,2,,Благовещенск
316801231,2,11.6.1994,Дубовое
319443134,2,6.3.1999,Unknown
319912832,2,13.9,Изобильный
320207533,2,1.1.1980,Unknown
320908488,2,10.12.1982,Unknown
321956513,1,27.6.1982,Unknown
322360077,1,25.7.1984,Тюмень
322554066,2,13.4.1995,Кашира
323138300,1,,Томск
323243777,2,,Городец
323703751,2,,Пермь
324584178,1,19.6,Unknown
324990893,2,10.12,Соликамск
326534214,2,,Unknown
327042247,1,1.5,Unknown
327698485,2,27.2.1993,Кемерово
328113780,1,30.3,Иркутск
328945188,2,6.10,Пермь
329035411,2,14.9.1995,Unknown
329689941,2,,Unknown
330868484,2,30.7.2001,Великий Новгород
331243415,1,27.3,Москва
331615866,2,12.11,Москва
334748161,2,30.10.1989,Луганск
335258096,2,,Новочеркасск
335856752,2,7.1.1987,Серпухов
336434746,2,,Чита
338320569,1,12.12,Большая Уса
338633239,2,19.2.1968,Кушва
338929313,2,1.1.2000,İstanbul
339020835,1,16.1.1997,Красноярск
339170008,2,20.12,Липецк
341438618,2,,Unknown
345275282,2,,Пятигорск
346062422,2,14.10,Тосно
347333866,2,19.2.1990,Челябинск
347949675,1,6.4,Чебоксары
348399156,1,14.5,Екатеринбург
348476273,2,26.12.1991,Москва
349100291,1,12.1,Unknown
350353713,2,11.1.1994,Санкт-Петербург
353008621,2,6.5,Грозный
353180019,1,21.4.1995,Сочи
354421012,2,11.12.1996,Омск
355550700,1,7.4.2001,Санкт-Петербург
355957477,1,5.3,Ульяновск
356098109,1,,Санкт-Петербург
356314028,2,18.2.1978,Unknown
357569218,2,21.5.1973,Unknown
359823829,2,3.9.1998,Unknown
360110369,1,1.9.2004,Советский
360376941,2,25.6,Кузбасский
361701731,1,,Екатеринбург
362334494,2,10.10.1999,Ульяновск
364474549,2,,Unknown
366398606,2,30.6.1994,Рубцовск
367595847,2,9.5,Санкт-Петербург
369541287,2,3.6.1984,Balıkesir
369725969,2,,Асино
369944506,1,,Москва
371518500,2,27.4.1972,Unknown
372978610,1,12.11,Казань
373229080,1,1.1.1914,Хабаровск
374280211,2,1.4.1994,Симферополь
374726049,2,28.2.2004,Unknown
376711996,2,29.10.1984,Unknown
379207134,2,22.8.2004,Санкт-Петербург
381170229,2,16.2.1996,Волгоград
381202127,2,26.2,Unknown
381962285,2,,Unknown
382503589,2,,Анапа
383792204,2,,Unknown
385431537,2,13.9.1905,Тамбов
385583834,1,9.4.2000,Unknown
386061799,1,13.3,Unknown
386122209,2,3.9,Unknown
386250241,2,,Unknown
387231644,1,11.12.2002,Набережные Челны
388150777,2,16.12.1983,Аша
388523380,1,5.10.1998,Шушенское
388971856,1,11.4.1986,Евпатория
390363460,1,3.5.2001,Омск
390592210,2,30.8.1999,Курган
391791998,2,,Воронеж
391836741,2,,Калуга
392368286,2,6.3.2009,Пермь
393058524,2,7.5,Котельнич
394021251,2,6.6.1987,Екатеринбург
396126312,1,28.7,Косулино
396169791,2,,Курск
397426400,1,11.4,Усолье-Сибирское
397575918,1,9.4,Краснодар
398132521,1,2.2.2001,Unknown
399336545,2,10.9.1991,Москва
399852314,2,,Unknown
402869127,2,2.2.2002,Unknown
403607104,2,31.5.2000,Unknown
404002253,2,1.11.1994,Санкт-Петербург
407529317,2,12.1,Москва
407657756,2,24.1,Москва
410773189,2,14.11.1917,Unknown
411582475,2,27.8.1979,Енакиево
411659837,2,13.6.1996,Астрахань
411692026,1,1.7,Омск
412402865,2,15.12.1984,Pucallpa
412692059,2,,Киров
412703836,1,12.10,Москва
413451307,2,25.2,Ростов-на-Дону
413527451,2,11.2.1996,Unknown
414055314,1,31.7.2000,Мыски
414466590,2,22.4.2001,Усть-Лабинск
414776431,1,6.3.2002,Абакан
414954916,1,,Unknown
415991458,1,7.8,Иркутск
418091420,1,15.7.2005,Unknown
418788399,2,2.3,Unknown
419026536,1,21.10.2005,Unknown
420553978,2,18.9.1982,Unknown
421443890,1,2.11.2000,Ангарск
424588049,2,14.9,Москва
424983158,1,,Медведевка
425335845,2,6.1.1983,Волгоград
425446655,1,12.9.1992,Москва
425485529,2,22.11.1998,Алматы
425732285,2,3.9.1974,Нижний Новгород
425888166,2,,Unknown
426514419,2,,Unknown
426687330,2,23.12.2000,Unknown
426953221,2,18.3,Чита
427641990,1,27.10.1995,Костин Лог
429684423,1,16.4.1992,Тверь
430052450,1,,Калуга
430734530,2,21.9.1992,Анапа
430938707,2,,Балаково
433088344,2,5.7,Новосибирск
433548577,1,5.7.2005,Новокубанск
434809613,2,,Unknown
435237355,1,30.1.1997,Тюмень
435582160,1,23.9.2001,Старые Бурасы
436025340,1,,Unknown
436125717,2,17.3.1997,Обнинск
436373361,1,,Симферополь
437267969,2,18.5.1982,Москва
437527141,2,7.7,Улан-Удэ
438341232,1,31.3.2007,Чита
438775150,1,5.6,Unknown
438921503,2,13.8.1961,Unknown
439285968,2,17.11,Казань
439717247,2,11.10.1995,Зеленокумск
442492960,2,5.10.1986,Чита
443035059,2,5.6.1998,Кемерово
444267037,2,24.1.2002,Unknown
446202367,2,10.3.2001,Каменка
447365492,2,22.8,Петрозаводск
447685921,1,,Красноуфимск
447695168,2,11.2.1980,Unknown
448123510,1,16.4.2003,Екатеринбург
449567255,2,,Новочеркасск
452033802,2,9.8,Unknown
453469311,2,22.9,Unknown
456030962,2,,Славгород
457412899,2,31.7.1984,Unknown
459614355,2,11.5.1994,Москва
460958050,1,14.6.1901,Анапа
462863984,2,3.12.1976,Новосибирск
463002006,2,,Новороссийск
463019518,2,29.7.1991,Екатеринбург
464201318,1,11.11.1995,Улан-Удэ
464324602,2,,Воткинск
464696394,2,7.11.1994,Unknown
465366064,2,1.2.2004,Unknown
465949174,2,30.10,Волгоград
467669082,1,13.9.2004,Unknown
468296520,2,23.2.1992,Москва
469481339,2,,Михайловка
469653731,2,7.3.1997,Ставрополь
470250653,2,,Туим
471339934,2,24.12,Пермь
471477213,1,18.8.1988,Вельск
471601298,2,13.11.1995,Калининград
471879955,2,28.1,Благовещенск
472228661,1,28.12,Мегион
472747962,2,16.1.2000,Мытищи
472751117,2,5.11.2005,Unknown
473067720,1,11.2.1976,Ростов-на-Дону
474179993,1,4.6.1986,Воркута
474911388,2,,Краснодар
474997353,2,27.3,Малоугренево
475381291,1,11.6.2006,Краснодар
475969871,2,,Unknown
476562362,2,14.3.1996,Казань
477413062,2,,Unknown
479155682,1,28.6,Северодвинск
479273528,2,7.7.1977,Санкт-Петербург
479378722,2,1.1.1977,Unknown
479424552,1,22.7.2000,Москва
480078705,2,,Unknown
482124693,1,,Самара
482605910,1,1.2.1999,Самара
482691940,1,22.4,Unknown
482826648,2,,Екатеринбург
483725553,2,16.9.1972,Amman
484549427,1,19.7.2006,Санкт-Петербург
484632770,2,26.4.1992,Unknown
484747291,1,22.7.2000,Москва
486383405,1,24.9,Смоленск
488613423,2,30.8,Полысаево
488798709,2,25.10,Москва
488868241,2,28.7.1990,Москва
489129996,2,6.4.1985,Unknown
489393772,2,,Смоленск
489838979,2,2.12.2007,Самара
490995067,2,11.1.1990,Москва
492545468,2,5.8.1929,Unknown
492746677,1,9.8.2001,Москва
492778347,2,23.4.1988,Владикавказ
493619858,2,,Югорск
493898239,1,5.6.2004,Танзыбей
494101218,1,1.1.2000,Unknown
494531632,1,17.10,Новокузнецк
494730779,1,14.9.1992,Unknown
495565381,2,20.3.1997,Узловая
496020058,2,27.11.1988,Петрозаводск
496473240,1,21.7,Tokyo
496555932,2,5.2,Симферополь
496953612,2,6.5.2001,Красноярск
497409679,2,,Серов
497544148,2,17.1.2008,Unknown
498038767,2,,Краснодар
501317225,2,15.3,Красноярск
501356949,2,6.11,Чита
501444679,2,15.12,Вологда
501682373,2,11.7.1983,Сочи
501736197,2,,Unknown
502188179,1,22.6.2000,Нолинск
502312568,2,2.6.1976,Unknown
502315643,2,20.10,Липецк
502416451,1,12.9.1999,Нижневартовск
502980244,1,8.6.1988,Тольятти
503178274,2,19.11.1981,Москва
503987750,2,9.3.1982,Североморск
504150319,2,1.1.2004,Москва
504433492,1,,Москва
505389020,2,29.7.1991,Дмитров
505693809,2,8.12.1969,Unknown
505789192,1,20.3.1993,Йошкар-Ола
505855886,2,24.2,Брянск
506505257,2,18.3.2004,Северодвинск
507268885,1,14.4.2006,Иркутск
508712889,2,,Чкаловск
508880513,1,14.7,Горно-Алтайск
509045892,2,,Санкт-Петербург
509419667,2,17.5.1999,Североуральск
509468582,2,28.7.1986,Нефтеюганск
510228228,1,9.7,Unknown
510698856,2,6.2.1994,Байкалово
511743171,1,4.1.1999,Unknown
511821667,1,4.2,Unknown
511928191,1,11.9.2002,Unknown
511988111,1,25.6.1983,Unknown
513359736,2,30.12.1999,Новосибирск
513799778,2,24.3.1991,Unknown
513875860,2,,Unknown
513965983,2,12.1.1978,Unknown
514399350,1,22.1.1999,Калининград
514786858,2,1.2.1988,Усть-Каменогорск
514903975,1,12.2,Каратузское
515333447,2,9.11,Unknown
515440538,2,1.7.2001,Ирша
516235301,1,31.12.2004,Новосибирск
517137076,2,17.2,Иркутск
517279248,1,31.8.2006,Unknown
518294232,1,,Челябинск
518993568,1,12.1.2003,Абакан
519012106,2,12.8.1986,Рязань
519012973,2,3.3.1990,Unknown
519173448,2,12.10,Екатеринбург
519299777,2,15.11.1996,Unknown
519345634,2,,Unknown
519894356,1,22.8,Unknown
520156296,2,12.2.2002,Москва
520211631,2,15.11,Томск
520398395,1,31.3.2003,Unknown
521298518,2,,Новозыбков
521562565,2,11.6.1971,Unknown
522178499,2,11.12.1998,Unknown
522451342,1,22.12.1997,Вологда
522608101,1,18.4,Соль-Илецк
522750722,1,,Unknown
522896721,2,,Unknown
523118697,2,2.4,Пермь
523393825,1,27.10,Шахтерск
523582539,2,16.11.2004,Unknown
524169515,1,4.4.1994,Львов
524226605,2,5.6.2003,Салемал
524341567,1,30.9.2005,Одесса
524377282,1,7.4,Москва
524486913,2,10.4.2005,Тюмень
525571403,1,,Unknown
525581776,2,25.12.1996,Unknown
526521918,1,30.6,Unknown
526614251,1,13.12.1997,Киев
526823222,2,17.10,Bishop&apos;s Stortford
526835800,1,15.11.1996,Unknown
526878144,2,2.2,Unknown
527371642,1,,Набережные Челны
527959469,2,16.6.2000,Уфа
528088529,2,10.12.1985,Unknown
529057861,2,12.10.1994,Воронеж
529186126,1,,Киров
529307078,1,12.12,Unknown
529390699,2,4.5.1982,Unknown
529533820,2,18.7.2000,Unknown
529582470,2,1.2.1994,Unknown
529707012,1,26.9.1996,Unknown
529995437,1,11.10.2006,Абакан
530078648,2,21.9.1986,Севастополь
530100228,1,2.11,Unknown
530104219,2,24.7.1985,Unknown
530127660,2,16.6,Калининград
530486540,2,6.12.1988,Долгоруково
530975823,2,1.9.1998,Unknown
530986923,2,21.8,Южноуральск
531312040,2,,Санкт-Петербург
531748207,1,23.7.1996,Москва
531788298,1,14.10.2007,Unknown
532352376,1,26.3.1993,Усть-Кут
532391466,2,5.7.1995,Unknown
533368196,2,30.9.1998,Unknown
533574526,2,28.12.1985,Барнаул
534316509,2,,Unknown
534792349,1,11.9.1996,Unknown
535178310,1,8.7.1996,Unknown
535304442,1,10.8.2004,Тирасполь
535543731,1,2.11.1997,Unknown
535776433,2,10.10.1996,Саяногорск
535916807,2,8.3.1998,Unknown
536035098,2,8.11.1993,Тюмень
536194522,1,27.10.1999,Unknown
536879956,1,4.5.2007,Тобольск
536900868,1,22.5.1994,Москва
537128872,2,1.3,Красноярск
537470111,2,19.6.1988,Челябинск
537553132,2,24.11.1993,Артемовский
537604522,1,,Unknown
537936341,1,24.12.1996,Unknown
538092327,2,,Unknown
538234973,1,16.5.1994,Unknown
538537254,1,22.7.2000,Unknown
539144143,2,20.11.1993,Артемовский
541052154,2,,Стерлитамак
541237651,1,18.10.2004,Москва
541380975,2,27.3.2007,Санкт-Петербург
541662646,1,3.11.2009,Верхнеуральск
541684208,2,29.5.1985,Сургут
541807558,2,,Москва
541958494,1,3.7.2004,Unknown
542009246,2,2.9.1998,Unknown
542093896,2,,Unknown
542322792,2,22.10.2000,Unknown
542982690,1,10.10.2001,Красноярск
543217311,1,29.8.2003,Unknown
543320797,1,15.11.1997,Москва
543574549,1,26.9.2002,Сальск
543615341,2,,Unknown
543742658,2,26.12,Unknown
544246263,1,24.4.1999,Киев (деревня)
544415075,2,18.7.1989,Unknown
544914018,2,,Челябинск
544930575,2,,Unknown
545218975,2,25.4.2002,Ковров
545450790,1,16.5,Санкт-Петербург
545565782,2,,Unknown
545572680,2,,Алексеевское
545652097,1,26.8,Unknown
546897225,2,20.11.1993,Москва
547361864,1,3.4.2006,Канск
548048456,2,13.12.2000,Владивосток
549308801,1,12.3.2001,Самара
550059842,1,11.2.2005,Unknown
550509986,1,2.8.2004,Unknown
550642395,1,30.12.2002,Тула
550700491,2,19.1,Unknown
550835038,2,25.9.1991,Unknown
550850906,2,26.5.1996,Хабаровск
550987862,2,18.11.1992,Unknown
551052944,2,7.3.1987,Екатеринбург
551056939,2,4.2.1987,Unknown
551115067,2,19.8,Unknown
551187549,1,20.7.2007,Ишим
551347082,2,19.2.1996,Unknown
551506578,2,30.12,Unknown
551657853,1,,Unknown
551725850,2,,Сыктывкар
551765030,1,3.12.1999,Unknown
552238530,1,,Unknown
552483179,1,30.11,Златоуст
552701972,2,7.7.2002,Unknown
552737055,2,17.8.2000,Unknown
553432806,2,1.1.1990,Челябинск
553477736,1,8.9.2002,Комрат
553559328,2,15.9,Unknown
553584034,1,13.5.2004,Unknown
553754530,2,,Калуга
553755201,2,,Unknown
554072285,2,16.12.1979,Unknown
554536200,2,19.4.2010,Новосибирск
554779311,2,22.12.1985,Unknown
554964243,2,,Загустай
555886253,2,6.7.1975,Unknown
556233549,1,1.9.2001,Москва
556241740,2,28.12.2006,Шахты
556244286,2,3.12.1993,Unknown
556272084,1,1.10,Unknown
556272402,2,14.10.1981,Unknown
556318715,1,2.11.1997,Unknown
556870866,1,14.7.2001,Серов
557145774,2,,Unknown
557336918,2,8.1.2002,Волгоград
557349581,2,13.3.1990,Unknown
557449571,1,17.2.1998,Unknown
557539981,2,11.10.1986,Unknown
558125085,2,29.4.1991,Unknown
558419244,2,6.4.1985,Unknown
558532884,2,16.10.1996,Unknown
558533366,1,22.8.2002,Unknown
558633758,1,20.3.2005,Unknown
558849442,2,1.1.1997,Ишим
559386976,1,25.7.1997,Клинцы
559745995,1,,Unknown
560419354,2,22.2.1989,Санкт-Петербург
560881484,1,,Unknown
561171725,1,11.7.1998,Unknown
561176431,2,3.7,Unknown
561355783,2,,Курган
561371060,1,25.11.1992,Москва
561438865,1,25.6,Unknown
561463690,1,20.4,Алматы
561500123,2,1.10.1984,Unknown
561738761,0,,Unknown
561756232,1,4.10.2001,Unknown
562831476,1,27.1,Дивногорье
563237818,1,22.7.2000,Unknown
563641822,1,,Unknown
563650050,2,30.8.1990,Москва
564446730,1,31.7.2003,Тула
564572162,2,6.10.2003,Unknown
565268338,1,11.10.1994,Unknown
565723846,1,,Каменск-Уральский
565903553,2,21.9.1995,Unknown
566411879,1,,Абакан
566497434,1,8.12.1994,Unknown
566608284,1,13.4,Москва
566652787,1,,Unknown
566687251,2,,Unknown
566777845,2,24.11.1983,Unknown
566942763,1,12.3.2001,Волгоград
567164599,1,,Краснодар
567274484,1,21.2.1994,Артемовский
567375473,1,16.2.2000,Unknown
567767233,2,,Уфа
567829355,2,,Воронеж
568432430,1,24.3,Unknown
568752080,2,,Клинцы
568807846,2,6.4.1983,Unknown
568907506,2,2.3.1997,Unknown
569302116,1,27.6.2004,Москва
569341996,2,,Unknown
570128363,2,13.11,Unknown
570615826,2,23.10.1995,Unknown
570642869,1,,Unknown
571119527,1,23.3.2007,Воронеж
571456233,1,17.1.2001,Unknown
572188104,1,12.4.1995,Тюмень
572285445,2,7.6.1973,Unknown
573013420,2,,Unknown
573240956,1,17.2.2004,Братск
573683794,2,,Unknown
573932512,1,21.12.2001,Unknown
574057621,1,6.9.2003,Unknown
574148316,2,6.11.2004,Unknown
574294206,1,27.10.2000,Unknown
574316493,1,,Unknown
574394244,1,25.9.1994,Unknown
574674114,1,,Лукоянов
574939515,1,1.3,Unknown
575972342,2,23.7.1985,Unknown
576055288,1,25.9,Unknown
576131648,2,25.3.1995,Unknown
576241776,2,14.5.2003,Тамбов
576278439,1,5.6.2005,Unknown
576304563,2,2.3.1997,Unknown
576594413,1,,Братск
576639979,2,22.2.2000,Unknown
576837040,1,4.10.2001,Unknown
577114856,1,2.11.1997,Unknown
577427910,2,27.6.1998,Unknown
578495569,1,,Unknown
578736988,1,27.3,Норильск
579066185,1,25.6.2005,Unknown
580159296,1,8.8.2002,Bristol
580580790,2,5.4.1992,Unknown
580666865,2,,Усолье-Сибирское
581068141,2,24.10,Unknown
581594972,1,2.8.2003,Unknown
581733464,1,5.2,Unknown
583001717,1,25.2.1998,Unknown
583240432,1,14.2.2006,Unknown
583316468,1,24.2.2004,Unknown
583495759,1,10.1,Gotham
583738745,1,2.11.1997,Unknown
584241872,2,6.11.1988,Мытищи
584524408,2,31.1.1994,Тамбов
584644890,2,,Unknown
584882464,1,27.2.2005,Unknown
584964447,1,15.8,Краснодар
585212396,2,,Unknown
585259303,1,22.7.2000,Unknown
585308965,2,6.3,Unknown
585492274,1,1.3.2006,Unknown
585949319,2,22.6,Москва
586013470,2,31.7.2006,Unknown
586367334,2,30.7.1986,Новосибирск
587378686,2,9.11.1998,Москва
587520585,2,11.5.1991,Орск
587577195,1,4.2,Unknown
588087602,2,30.8.1986,Челябинск
588587476,2,2.3.1997,Волгоград
589597181,2,,Москва
589752609,2,29.8.1999,Санкт-Петербург
590241782,2,23.9.1983,Unknown
591630334,2,9.4.2006,Unknown
592439903,1,21.5.2005,Unknown
592578638,1,25.9,Омск
593161544,2,5.11.1995,Красноярск
593706768,1,6.1.2004,Бийск
596925124,2,11.5.2006,Unknown
597230221,2,3.1.1989,Unknown
598328201,1,,Unknown
598339347,1,14.11.1996,Абакан
598523552,2,21.6.1982,Unknown
598761015,2,24.3.2004,Москва
599289733,1,22.7.2000,Unknown
599333103,2,18.9.1989,Москва
600526260,2,4.11.2000,Unknown
600585272,1,22.4.2000,Москва
602421686,2,10.7,Unknown
602600561,2,26.1.2000,Unknown
602918171,1,27.9,Тара
603882477,2,1.2.2000,Овощной
604580437,1,20.6.2005,Unknown
604656633,1,19.3.2000,Unknown
606000486,2,9.12.2003,Unknown
606015065,2,13.8.1992,Unknown
606208906,1,18.3.2006,Unknown
607192108,2,8.12.1999,Unknown
608005371,1,4.4.2000,Москва
608363270,2,29.9.1983,Санкт-Петербург
608677921,2,,Новосибирск
609058300,1,30.5.2006,Unknown
609110647,2,31.12.1978,Unknown
609466683,2,19.10.1996,Unknown
609623232,2,12.1.2002,Москва
610008443,2,16.12.1986,Unknown
610160865,2,10.2.1991,Ульяновск
610541189,2,7.4,Unknown
610865169,1,,Unknown
610997881,2,3.9.1979,Арзамас
611400864,1,2.11.1997,Unknown
612523988,1,,Unknown
612724387,2,19.5.1996,Unknown
612983123,2,24.2.2004,Unknown
613169165,1,2.9.2006,Unknown
613365192,2,19.3.2000,Азов
613997805,2,23.12,Unknown
614598973,1,,Unknown
614732994,1,,Unknown
614758805,1,8.10.2006,Курск
614928872,2,5.2.2004,Оренбург
614963355,1,22.7,Москва
615614096,2,,Unknown
616350097,2,18.11.2002,Unknown
617338889,2,11.3,Новосибирск
617352824,2,30.8.1990,Москва
617603341,2,28.9.2007,Unknown
618154698,2,14.11.1990,Unknown
618307244,1,17.7.2006,Красноярск
619014685,2,11.8,Unknown
619421286,2,29.11.1992,Unknown
620740664,2,18.2.2006,Unknown
621591507,1,12.7.1983,Unknown
621684457,2,20.12.1996,Екатеринбург
622227207,1,2.11.1997,Unknown
622298809,2,,Unknown
622481850,2,10.2.1984,Белгород
622716243,1,3.6.1994,Unknown
623391143,2,,Unknown
623755607,1,5.1.2009,Unknown
623853852,2,21.10.1993,Unknown
624022877,2,13.4,Санкт-Петербург
624306718,1,4.12.2006,Волгоград
624399162,2,2.1.1949,Unknown
624707105,2,27.3.1996,Unknown
625164670,2,2.6.1984,Гомель
625372303,2,27.8.1999,Unknown
625684006,2,,Кинешма
626236860,1,,Unknown
626633271,2,8.8.1980,Бийск
627216376,2,,Киров
627252043,2,17.9,Unknown
628538454,1,1.12.1994,Сызрань
628603181,1,24.3.1999,Unknown
628725939,2,25.6,Новосибирск
629335902,1,11.7,Unknown
629386458,1,3.6,Печора
629573756,2,4.2.1987,Unknown
629610865,2,7.1.1973,Волгоград
629719618,2,26.3,Dallas
630476027,2,8.5.1986,Unknown
630772210,2,7.10.1985,Санкт-Петербург
630827043,2,,Unknown
630869210,2,,Ставрополь
632025638,1,22.4.2005,Unknown
633208948,2,,Горняк
633725176,1,13.1.1997,Unknown
633798716,2,12.3.1978,Иркутск
634290115,2,5.11,Новокузнецк
634395278,2,,Unknown
634461535,2,8.8.2006,Энгельс
636391082,1,27.9.2000,Unknown
637349771,2,25.5.1971,Unknown
637627370,1,2.2.1990,İstanbul
638820980,2,6.12.1971,Unknown
639370047,2,20.11.2002,Артемовский
639682386,2,20.4.1983,Unknown
640375802,2,28.9,Unknown
640448044,1,14.8.1996,Новосибирск
641190639,1,26.1.2007,Unknown
642854658,2,18.11.1955,Unknown
643296839,2,31.12.1990,Antalya
643350638,2,30.3,Киров
643433668,2,,Unknown
644448076,2,2.5.1999,Unknown
645097453,2,25.5.1988,Арамиль
645142871,2,24.5.1997,Unknown
645479505,2,16.2,Москва
645674772,2,31.12.1997,Санкт-Петербург
646214989,2,21.9.1993,Луганск
647701642,2,13.1.1988,Unknown
648957589,1,,Абакан
649248779,2,13.10.1968,León
649739291,2,3.9.1986,Unknown
649765611,1,29.1.1982,Unknown
650269996,2,16.3.1997,Unknown
650405569,1,28.4.2005,Муромцево
650677575,2,19.6.1988,Unknown
651143147,2,11.10.1994,Красноперекопск
651548342,1,,Витебск
651637789,2,,Unknown
651869404,2,,Самара
652268987,2,3.12.1991,Unknown
652360901,2,24.5.1955,Unknown
652368935,2,,Unknown
652773508,1,18.12.1988,Unknown
653147314,1,20.10.2007,Unknown
653227244,1,21.8.2007,Unknown
653327201,1,5.9,Краснодар
653510388,1,12.9.1977,Unknown
653829062,2,10.2,Павлодар
654454808,2,,Ростов-на-Дону
655559512,2,20.10.1997,Unknown
656895842,1,2.11.1997,Абакан
657480393,2,,Unknown
657829878,2,30.1.1986,Москва
657832829,2,29.9.1992,Unknown
658422441,2,20.4.1990,Unknown
658429875,1,20.7.2004,Иркутск
658517589,2,14.5.1901,Unknown
659072173,2,9.9.2006,Unknown
659581089,1,27.6.2000,Unknown
659743444,2,22.10,Unknown
660498459,2,24.5.1988,Медногорск
660684649,2,,Unknown
661613096,1,24.11.2006,Unknown
661812547,1,,Unknown
662009253,1,14.6.2006,Unknown
662416145,2,4.8.1993,Магнитогорск
662569013,2,,Белогорск
663692224,2,13.12.2001,Unknown
664715395,2,11.6.2004,Unknown
664756392,2,12.11.1992,Unknown
665149348,2,28.2.1993,Самара
665567007,1,2.11.1997,Unknown
666750267,2,3.4.1994,Unknown
666915113,2,11.12,Unknown
667091608,1,23.1.1987,Unknown
667629381,1,1.2.2007,Сортавала
667983237,2,,Unknown
