user_id,sex,bdate,city,age
842148474,Женский,19.2.1995,La Paz,30.0
842159423,Женский,22.10.1986,Unknown,38.0
842209563,Мужской,8.11.2010,Unknown,14.0
842213263,Женский,Неизвестно,Unknown,
842223858,Женский,12.2.1982,Unknown,43.0
842263456,Женский,2.4.1983,Unknown,41.0
842311598,Женский,Неизвестно,Чита,
842314814,Женский,17.3.1991,Unknown,34.0
842327234,Мужской,28.9.2008,Unknown,16.0
842333217,Мужской,21.9.2009,Unknown,15.0
842340708,Мужской,4.12.2005,Unknown,19.0
842350417,Женский,1.7.1964,Unknown,60.0
842361631,Женский,30.1.1987,Unknown,38.0
842384808,Женский,1.5.2000,Unknown,24.0
842389690,Женский,31.1.2000,Unknown,25.0
842402841,Женский,14.4.1990,Екатеринбург,34.0
842433385,Женский,Неизвестно,Unknown,
842450477,Женский,18.6.2000,Unknown,24.0
842490502,Мужской,Неизвестно,Unknown,
842502322,Мужской,18.10.2002,Unknown,22.0
842511540,Мужской,24.8.2009,Unknown,15.0
842537090,Женский,8.7.1978,Краснодарский,46.0
842544810,Женский,24.6.1995,Unknown,29.0
842551139,Женский,1.11.1975,Unknown,49.0
842554282,Женский,20.4.2007,Unknown,17.0
842584489,Мужской,24.9.2009,Unknown,15.0
842679405,Мужской,26.7,Unknown,
842680925,Мужской,11.6.2008,Unknown,16.0
842717700,Мужской,5.9.2009,Unknown,15.0
842720973,Женский,25.4.1990,Unknown,34.0
842762144,Женский,10.5.1990,Unknown,34.0
842780613,Мужской,5.4.2005,Unknown,19.0
842795861,Женский,3.8.1991,Unknown,33.0
842832076,Женский,15.12.2004,Unknown,20.0
842876133,Женский,15.6.1975,Unknown,49.0
842907277,Мужской,1.1.2010,Сысерть,15.0
842917902,Женский,27.3.2001,Unknown,23.0
842945712,Мужской,8.1.2004,Unknown,21.0
842957447,Мужской,2.2.1990,Unknown,35.0
843006897,Женский,26.12.1999,Unknown,25.0
843104838,Женский,11.4.2008,Unknown,16.0
843120230,Женский,12.4.2000,Unknown,24.0
843135303,Женский,13.8.2007,Unknown,17.0
843152056,Женский,4.9.2008,Unknown,16.0
843158799,Мужской,10.5.2009,Unknown,15.0
843158998,Мужской,Неизвестно,Unknown,
843183564,Женский,28.8.1985,Санкт-Петербург,39.0
843186525,Женский,Неизвестно,Воронеж,
843198518,Женский,27.8.1996,Unknown,28.0
843200903,Женский,7.2.1989,Новосибирск,36.0
843215497,Мужской,15.11.2005,Unknown,19.0
843348117,Женский,13.8.2009,Unknown,15.0
843367381,Мужской,24.10.2010,Unknown,14.0
843404764,Женский,23.8.1988,Unknown,36.0
843405025,Женский,22.2.2002,Unknown,23.0
843414881,Женский,28.3.1992,Unknown,32.0
843432708,Мужской,7.1.2005,Unknown,20.0
843465072,Женский,Неизвестно,Unknown,
843473581,Женский,28.9,Unknown,
843550758,Мужской,29.6.2000,Unknown,24.0
843574237,Женский,19.7.2000,Unknown,24.0
843583214,Женский,16.1.2004,Unknown,21.0
843611860,Мужской,26.3.1979,Unknown,45.0
843684904,Мужской,6.2.2010,Unknown,15.0
843727587,Мужской,Неизвестно,Unknown,
843736422,Женский,6.4.2004,Unknown,20.0
843775805,Женский,12.3.1990,Unknown,35.0
843859848,Мужской,29.8.1999,Unknown,25.0
843920865,Женский,11.12.1995,Unknown,29.0
843995179,Женский,2.6.1969,Unknown,55.0
844065843,Мужской,Неизвестно,Unknown,
844075751,Мужской,7.7.1997,Краснодар,27.0
844120043,Женский,22.1.2001,Unknown,24.0
844124621,Мужской,Неизвестно,Симферополь,
844124702,Женский,25.6.1999,Unknown,25.0
844127964,Женский,2.3.1989,Unknown,36.0
844139492,Женский,22.2.1982,Unknown,43.0
844163813,Мужской,1.3.2005,Unknown,20.0
844182237,Женский,25.7,Unknown,
844212763,Женский,3.11.1999,Unknown,25.0
844273985,Мужской,22.1.1995,Unknown,30.0
844289583,Мужской,9.7.1999,Unknown,25.0
844293465,Женский,18.11.1990,Пенза,34.0
844305915,Женский,10.4.1995,Unknown,29.0
844321798,Мужской,6.8.1989,Unknown,35.0
844350265,Мужской,31.5.2000,Unknown,24.0
844361195,Женский,14.1.2000,Unknown,25.0
844445547,Женский,6.4.1987,Москва,37.0
844472062,Мужской,30.5.2003,Unknown,21.0
844482901,Мужской,6.4.2010,Unknown,14.0
844498255,Женский,Неизвестно,Unknown,
844520519,Женский,5.10.1994,Unknown,30.0
844526303,Женский,22.12.1995,Unknown,29.0
844610280,Женский,28.8.1975,Unknown,49.0
844688230,Женский,5.3.1997,Unknown,28.0
844695805,Женский,16.10.1982,Unknown,42.0
844734175,Женский,20.5.2004,Unknown,20.0
844740688,Женский,2.4.1994,Unknown,30.0
844777354,Женский,9.5.1989,Unknown,35.0
844893488,Мужской,Неизвестно,Unknown,
844935284,Женский,17.1.1972,Unknown,53.0
844982435,Женский,30.5.1980,Unknown,44.0
845051652,Женский,Неизвестно,Unknown,
845076050,Мужской,10.3.2002,Unknown,23.0
845097769,Женский,26.3.1982,Unknown,42.0
845141482,Женский,21.12.1998,Unknown,26.0
845152536,Женский,20.5.1985,Unknown,39.0
845157695,Мужской,28.3.1990,Unknown,34.0
845200412,Мужской,13.11.2006,Unknown,18.0
845243541,Мужской,12.12.2000,Unknown,24.0
845272105,Женский,1.1.1980,Unknown,45.0
845285788,Мужской,2.1.2008,Unknown,17.0
845362204,Женский,11.11.1986,Unknown,38.0
845387484,Мужской,20.7.2007,Unknown,17.0
845387865,Женский,23.3.1993,Unknown,32.0
845424048,Женский,25.9.1987,Unknown,37.0
845432095,Женский,3.5.1990,Unknown,34.0
845455306,Женский,25.4.1974,Unknown,50.0
845456157,Женский,14.4.1982,Unknown,42.0
845467049,Мужской,25.2.2004,Unknown,21.0
845470275,Женский,22.10.1996,Unknown,28.0
845477635,Женский,8.8.1988,Unknown,36.0
845521756,Женский,11.10.2001,Unknown,23.0
845524884,Мужской,19.1.2011,Unknown,14.0
845528462,Мужской,2.4.2000,Брест,24.0
845529055,Женский,12.1,Unknown,
845533338,Женский,14.5.2002,Unknown,22.0
845547134,Женский,10.8.1975,Unknown,49.0
845582456,Женский,20.3.2000,Unknown,25.0
845621190,Мужской,20.3.2009,Unknown,16.0
845668710,Женский,24.2.2010,Unknown,15.0
845722570,Женский,Неизвестно,Unknown,
845770276,Мужской,18.1.2001,Unknown,24.0
845789230,Женский,17.7.1989,Unknown,35.0
845825962,Мужской,5.2.2006,Кричев,19.0
845830068,Женский,10.5.2000,Unknown,24.0
845855777,Женский,14.10.1980,Unknown,44.0
845869910,Женский,16.2.1998,Unknown,27.0
845969024,Мужской,Неизвестно,Unknown,
845973692,Женский,1.1.1979,Unknown,46.0
846024121,Мужской,24.6.2009,Unknown,15.0
846041182,Мужской,27.1.2009,Unknown,16.0
846153282,Женский,1.1.1971,Unknown,54.0
846180105,Женский,Неизвестно,Unknown,
846213440,Женский,24.10.2009,Unknown,15.0
846253757,Женский,Неизвестно,Unknown,
846260710,Мужской,4.1.1961,Unknown,64.0
846263214,Женский,30.9.1972,Unknown,52.0
846317862,Женский,31.12.1998,Unknown,26.0
846342011,Женский,6.8.2001,Unknown,23.0
846343516,Мужской,29.12.2002,Unknown,22.0
846354079,Женский,23.11.1983,Сочи,41.0
846411358,Женский,Неизвестно,Unknown,
846436610,Женский,29.4.1984,Unknown,40.0
846441629,Женский,14.9.1982,Самара,42.0
846458572,Женский,7.5.1953,Unknown,71.0
846536425,Женский,1.1,Unknown,
846565887,Женский,29.1.1976,Unknown,49.0
846574891,Женский,3.12.1976,Unknown,48.0
846601169,Женский,Неизвестно,Unknown,
846635813,Мужской,22.5.2001,Unknown,23.0
846673829,Мужской,18.11,Unknown,
846678270,Женский,22.11.1984,Unknown,40.0
846706507,Женский,12.12.1995,Unknown,29.0
846747959,Женский,1.5.1988,Unknown,36.0
846753274,Женский,Неизвестно,Тюмень,
846767086,Мужской,9.2.2002,Unknown,23.0
846799459,Мужской,Неизвестно,Unknown,
846882779,Мужской,23.7.2000,Unknown,24.0
846940340,Мужской,14.5.2001,Unknown,23.0
846973263,Женский,20.5.1994,Unknown,30.0
846990254,Мужской,2.4.2000,Unknown,24.0
846995116,Женский,Неизвестно,Unknown,
847026557,Женский,Неизвестно,Вышний Волочек,
847058079,Женский,Неизвестно,Unknown,
847160061,Мужской,18.5.2000,Unknown,24.0
847161006,Мужской,20.8.2001,Unknown,23.0
847162735,Женский,18.8.1973,Санкт-Петербург,51.0
847175260,Женский,2.4.1982,Unknown,42.0
847230372,Женский,5.10.1979,İstanbul,45.0
847246171,Женский,30.8.1990,Unknown,34.0
847384845,Женский,Неизвестно,Краснодар,
847437015,Женский,8.7.2002,Unknown,22.0
847454296,Женский,2.5.1986,Unknown,38.0
847461754,Женский,11.4.1971,Unknown,53.0
847516401,Мужской,16.4.2000,Unknown,24.0
847517040,Женский,9.7.1995,Астана,29.0
847582735,Женский,12.5.1995,Феодосия,29.0
847592551,Женский,30.1.1984,Unknown,41.0
847608971,Женский,18.11.1981,Unknown,43.0
847613986,Женский,15.8.1997,Unknown,27.0
847689204,Женский,11.1.1998,Abu Dhabi,27.0
847702199,Женский,21.8.2000,Unknown,24.0
847774669,Женский,24.4.1987,Unknown,37.0
847816565,Женский,Неизвестно,Unknown,
847838636,Женский,26.1.1994,Верхняя Пышма,31.0
847872531,Женский,11.7.1988,Unknown,36.0
847892412,Женский,5.7.2006,Unknown,18.0
847929617,Женский,23.2.1996,Unknown,29.0
847936782,Женский,8.5.1983,Unknown,41.0
847942687,Женский,30.6.1994,Unknown,30.0
847978774,Мужской,2.2.2010,Unknown,15.0
847992704,Женский,30.11.1994,Москва,30.0
848004242,Женский,Неизвестно,Unknown,
848015561,Женский,Неизвестно,Unknown,
848035482,Женский,26.7.1984,Unknown,40.0
848043633,Женский,31.12.1980,Jacksonville Beach,44.0
848127829,Женский,15.3.1992,Unknown,33.0
848130968,Женский,8.9.1991,Unknown,33.0
848168726,Женский,18.11.1992,Unknown,32.0
848172453,Женский,30.10.1986,Unknown,38.0
848188915,Женский,13.12.2001,Unknown,23.0
848213115,Женский,24.6.1982,Unknown,42.0
848234728,Женский,10.10.1983,Стерлитамак,41.0
848239606,Женский,Неизвестно,Пловдив,
848251671,Женский,4.9.1987,Unknown,37.0
848274859,Женский,1.2.1980,Unknown,45.0
848275687,Женский,11.6.1984,Unknown,40.0
848305311,Женский,10.7.1991,Unknown,33.0
848378623,Мужской,5.2.2009,Unknown,16.0
848397763,Женский,5.4.1977,Unknown,47.0
848462340,Женский,22.2,Unknown,
848480698,Мужской,5.12.1991,Unknown,33.0
848497490,Мужской,7.9,Unknown,
848500074,Мужской,1.12.2009,Unknown,15.0
848514535,Женский,14.1.1969,Unknown,56.0
848598391,Женский,5.10.1995,Unknown,29.0
848629044,Мужской,15.8.2000,Unknown,24.0
848631807,Женский,Неизвестно,Unknown,
848688141,Женский,5.12.2005,Unknown,19.0
848691651,Женский,3.12.1964,Unknown,60.0
848697333,Женский,20.10.1990,Москва,34.0
848720653,Женский,29.7.2002,Unknown,22.0
848769252,Мужской,22.6.2006,Unknown,18.0
848772536,Женский,16.6.1958,Unknown,66.0
848827608,Женский,18.10.1975,Unknown,49.0
848864262,Женский,23.5.1995,Новосибирск,29.0
848865630,Женский,30.10.1990,Unknown,34.0
848913931,Мужской,16.2.1972,Unknown,53.0
848975621,Женский,22.10.1970,Unknown,54.0
848984207,Женский,8.11.1992,Unknown,32.0
849000215,Женский,2.6.1994,Unknown,30.0
849010797,Женский,12.9.2004,Unknown,20.0
849031697,Женский,16.2.1992,Unknown,33.0
849104305,Мужской,15.2.2000,Северск,25.0
849104924,Мужской,6.2.2003,Unknown,22.0
849113122,Женский,Неизвестно,Ишим,
849221991,Мужской,26.8.1983,Unknown,41.0
849246106,Женский,23.7.1976,Unknown,48.0
849252053,Женский,9.1.2001,Unknown,24.0
849277201,Женский,19.9.1996,Unknown,28.0
849291984,Женский,Неизвестно,Unknown,
849309462,Мужской,Неизвестно,Unknown,
849325039,Женский,8.4.2009,Unknown,15.0
849346407,Женский,6.9.1980,Unknown,44.0
849350139,Женский,6.8.2001,Unknown,23.0
849353264,Женский,13.1.2002,Unknown,23.0
849373235,Женский,3.1.1990,Unknown,35.0
849401098,Мужской,24.3.2000,Unknown,25.0
849404710,Женский,Неизвестно,Unknown,
849444594,Мужской,28.9.1972,Unknown,52.0
849454849,Женский,26.9.1990,Cairo,34.0
849479956,Мужской,25.11.2009,Unknown,15.0
849500761,Мужской,20.10.2009,Unknown,15.0
849506821,Женский,5.7.1993,Unknown,31.0
849606084,Мужской,12.2.2010,Unknown,15.0
849838580,Женский,27.12.1986,Unknown,38.0
849848002,Мужской,7.10.2010,Unknown,14.0
849873874,Мужской,28.10.2000,Unknown,24.0
849875383,Женский,24.11,Unknown,
849923050,Женский,18.1.1982,Unknown,43.0
849933323,Мужской,30.6,Unknown,
850013730,Женский,19.2.2008,Unknown,17.0
850054320,Женский,10.5.2003,Unknown,21.0
850057635,Женский,20.5.1984,Unknown,40.0
850141988,Мужской,14.11.2008,Unknown,16.0
850157990,Женский,12.2.2004,Unknown,21.0
850285023,Мужской,9.8.1989,Unknown,35.0
850333145,Женский,19.2.1955,Unknown,70.0
850370385,Женский,16.12.1999,Unknown,25.0
850376178,Женский,10.11.1984,Unknown,40.0
850396279,Мужской,21.8.1996,Unknown,28.0
850398704,Женский,2.12.1994,Unknown,30.0
850399710,Женский,11.8.1985,Unknown,39.0
850409710,Женский,27.6.1987,Unknown,37.0
850429404,Женский,9.5.1982,Unknown,42.0
850431590,Женский,18.2.1991,Unknown,34.0
850436376,Женский,1.1.1979,Unknown,46.0
850467744,Женский,Неизвестно,Владивосток,
850475872,Женский,3.4.1998,Unknown,26.0
850493128,Женский,7.1.1986,Unknown,39.0
850516123,Мужской,4.2.1977,Unknown,48.0
850516358,Женский,11.7.1981,Фаниполь,43.0
850588752,Мужской,26.6.2009,Unknown,15.0
850602805,Мужской,12.3.2009,Unknown,16.0
850609111,Женский,29.7.1998,Одесса,26.0
850641699,Мужской,Неизвестно,Unknown,
850652745,Мужской,15.6.2007,Unknown,17.0
850655293,Женский,16.5,Unknown,
850674070,Женский,30.11,Новокорсунская,
850693865,Женский,16.3.1992,Khon Kaen,33.0
850705923,Женский,21.10.1991,Москва,33.0
850804552,Женский,30.9.1996,Новоселово,28.0
850866812,Женский,16.11.1999,Unknown,25.0
850887037,Мужской,Неизвестно,Unknown,
850952795,Женский,2.11.2000,Unknown,24.0
850955286,Женский,12.10.1973,Unknown,51.0
851028461,Женский,1.1.1976,Unknown,49.0
851043841,Женский,30.6.1984,Unknown,40.0
851085611,Женский,6.1,Unknown,
851086046,Женский,24.1.1987,Unknown,38.0
851119958,Женский,Неизвестно,Unknown,
851159326,Женский,30.12.1993,Unknown,31.0
851190095,Мужской,27.1.1978,Unknown,47.0
851216770,Женский,Неизвестно,Петропавловск-Камчатский,
851263126,Женский,9.12.1995,Unknown,29.0
851299398,Женский,7.9.1975,Unknown,49.0
851306886,Женский,22.8.1996,Osmaniye,28.0
851321550,Женский,11.11.1979,Unknown,45.0
851326187,Женский,16.3.1988,Unknown,37.0
851386143,Женский,Неизвестно,Unknown,
851419148,Мужской,5.7.2006,Unknown,18.0
851442847,Женский,20.4.1995,Unknown,29.0
851501115,Женский,4.9.2000,Unknown,24.0
851501188,Мужской,10.10.2000,Unknown,24.0
851517682,Женский,19.10.1988,Москва,36.0
851543181,Мужской,8.6.2005,Unknown,19.0
851615392,Женский,Неизвестно,Москва,
851622985,Женский,2.2.1994,Unknown,31.0
851658977,Женский,28.7.2003,Unknown,21.0
851736400,Женский,Неизвестно,Москва,
851780924,Мужской,21.11.2004,Симферополь,20.0
851784865,Женский,5.12.1990,Unknown,34.0
851809187,Женский,29.10.1981,Unknown,43.0
851868335,Женский,19.9.2003,Unknown,21.0
851892158,Женский,20.1.2002,Unknown,23.0
851955863,Мужской,14.7.1986,Unknown,38.0
851964367,Мужской,31.7.2009,Unknown,15.0
851974845,Женский,11.3.1972,Unknown,53.0
851985993,Женский,24.5.1997,Unknown,27.0
852089307,Женский,1.5.1991,Unknown,33.0
852137869,Женский,13.12.2004,Unknown,20.0
852216344,Женский,10.2.1998,Unknown,27.0
852267702,Женский,Неизвестно,Unknown,
852279542,Женский,28.9.1937,Unknown,87.0
852283771,Мужской,9.10.2007,Unknown,17.0
852297788,Женский,1.8.1977,Unknown,47.0
852334215,Женский,21.5.1981,Unknown,43.0
852377087,Женский,26.11.1991,Unknown,33.0
852411386,Женский,25.12.1998,Unknown,26.0
852473894,Женский,15.9.1982,Unknown,42.0
852554950,Мужской,16.8.2009,Unknown,15.0
852620201,Мужской,7.2.2000,Unknown,25.0
852672381,Женский,8.5.1990,Unknown,34.0
852689261,Мужской,Неизвестно,Unknown,
852750920,Женский,7.2.1985,Unknown,40.0
852766656,Женский,4.8.1967,Unknown,57.0
852804765,Женский,6.3.1969,Unknown,56.0
852813581,Женский,7.3.1986,Unknown,39.0
852822854,Мужской,12.7,Омск,
852857129,Женский,17.12.2003,Красноярск,21.0
852882870,Женский,3.12.1969,Unknown,55.0
852885841,Мужской,28.6.2002,Unknown,22.0
852889195,Женский,28.6.1977,Unknown,47.0
852896249,Женский,13.7.2005,Горно-Алтайск,19.0
852912410,Женский,Неизвестно,Unknown,
852912895,Женский,21.3.2002,Unknown,23.0
852916782,Женский,Неизвестно,Москва,
852974357,Мужской,1.9.2010,Unknown,14.0
852978708,Женский,3.5.1985,Unknown,39.0
853010709,Женский,26.1.2005,Unknown,20.0
853028990,Женский,1.10.2005,Unknown,19.0
853074463,Женский,11.1.1996,Unknown,29.0
853082766,Женский,28.3.1992,Астана,32.0
853125926,Женский,29.10.1991,Unknown,33.0
853158269,Женский,21.7.1980,Unknown,44.0
853165370,Женский,Неизвестно,Москва,
853212909,Женский,6.10.1994,Алдан,30.0
853216537,Женский,24.10.1964,Краснодар,60.0
853220930,Женский,18.12.1989,Unknown,35.0
853233679,Женский,15.3.2000,Unknown,25.0
853273484,Женский,14.6.1980,Unknown,44.0
853306659,Мужской,13.1.1998,Unknown,27.0
853330156,Женский,22.3.1992,Unknown,33.0
853351077,Женский,1.10.1969,Unknown,55.0
853351986,Женский,12.12.1990,Dubai,34.0
853372563,Женский,18.12.1988,Unknown,36.0
853383800,Женский,13.3.1970,Unknown,55.0
853396324,Женский,2.2.1999,Unknown,26.0
853411075,Женский,29.5.1999,Unknown,25.0
853423393,Женский,11.11.2000,Unknown,24.0
853438172,Женский,2.5.1995,Курск,29.0
853462343,Женский,10.10.1983,Unknown,41.0
853467571,Мужской,3.4.1975,Unknown,49.0
853479870,Женский,4.7.1983,Unknown,41.0
853527055,Мужской,21.1.2009,Unknown,16.0
853538199,Женский,7.9.1982,Unknown,42.0
853574096,Женский,25.11.1999,Unknown,25.0
853601477,Мужской,16.3.1990,Unknown,35.0
853614957,Женский,12.12.1992,Unknown,32.0
853620472,Женский,7.8.1983,Алматы,41.0
853641098,Женский,10.1.1963,Unknown,62.0
853642364,Женский,Неизвестно,Unknown,
853655531,Женский,6.9.1999,Biancavilla,25.0
853686225,Мужской,30.12,Unknown,
853688288,Женский,Неизвестно,Unknown,
853762574,Мужской,9.10.2000,Unknown,24.0
853811780,Женский,7.4.1994,Islandia,30.0
853843631,Женский,14.10.1998,Unknown,26.0
853854297,Женский,Неизвестно,Симферополь,
853856040,Женский,31.12.1989,Unknown,35.0
853858674,Женский,9.6.1982,Unknown,42.0
853951935,Мужской,Неизвестно,Unknown,
854031378,Мужской,29.12.2005,Новосибирск,19.0
854050424,Женский,20.7.2001,Unknown,23.0
854061471,Мужской,23.3.2009,Unknown,16.0
854143220,Мужской,22.3.2000,Москва,25.0
854153305,Мужской,Неизвестно,Unknown,
854227890,Женский,11.2.1990,Воронеж,35.0
854384897,Женский,15.3.1968,Unknown,57.0
854398781,Женский,9.2.1975,Unknown,50.0
854447522,Женский,20.11.2005,Unknown,19.0
854454352,Мужской,Неизвестно,Unknown,
854507286,Мужской,1.1.1994,Unknown,31.0
854525267,Женский,9.12.1980,Unknown,44.0
854530299,Женский,12.5.1989,Unknown,35.0
854537011,Женский,15.4.1994,Unknown,30.0
854574342,Женский,7.5.1995,Unknown,29.0
854597289,Женский,18.2.1998,Unknown,27.0
854602225,Женский,17.7.2004,Unknown,20.0
854632355,Женский,18.4.1970,Unknown,54.0
854651090,Женский,23.1.1979,Unknown,46.0
854668279,Женский,9.1.1997,Омск,28.0
854679808,Женский,21.12.1990,Unknown,34.0
854762454,Женский,15.7.1967,Unknown,57.0
854787170,Мужской,16.3.2010,Unknown,15.0
854790329,Женский,1.9,Липецк,
854810152,Мужской,14.2.2000,Unknown,25.0
854833576,Мужской,8.9.2008,Unknown,16.0
854845433,Женский,19.11.2001,Unknown,23.0
854869669,Женский,Неизвестно,Unknown,
854877243,Женский,20.3.1990,Unknown,35.0
854878028,Женский,27.10.1980,Unknown,44.0
854914821,Женский,22.2.1968,Unknown,57.0
854919914,Женский,8.4.2005,Unknown,19.0
854925087,Женский,17.8.1993,Unknown,31.0
854947157,Мужской,22.5.1917,Unknown,107.0
854952180,Женский,27.6.1991,Unknown,33.0
855014368,Мужской,26.9.1999,Unknown,25.0
855016761,Женский,1.5.1988,Unknown,36.0
855068595,Женский,5.3.1998,Unknown,27.0
855127803,Женский,10.2.1992,Unknown,33.0
855134574,Женский,29.4.1999,Unknown,25.0
855142370,Женский,8.12.1986,Unknown,38.0
855163509,Мужской,25.3.2010,Unknown,14.0
855177540,Женский,13.4.1990,Бобруйск,34.0
855187710,Женский,5.8.1978,Unknown,46.0
855191053,Женский,26.3.1971,Unknown,53.0
855192091,Женский,4.1.1988,Конотоп,37.0
855195211,Мужской,20.5,Воронеж,
855219549,Женский,1.9.1981,Unknown,43.0
855246572,Женский,15.6.1985,Unknown,39.0
855254447,Женский,14.4.1978,Unknown,46.0
855260344,Мужской,10.8.1999,Unknown,25.0
855267509,Женский,17.5.1987,Unknown,37.0
855349350,Мужской,2.12.1977,Unknown,47.0
855352457,Женский,2.2.1972,Unknown,53.0
855370374,Женский,21.1.1993,Unknown,32.0
855410284,Женский,10.4.1980,Unknown,44.0
855422502,Женский,18.2.1985,Unknown,40.0
855423374,Женский,17.3.1963,Екатеринбург,62.0
855430047,Женский,29.4.1972,Unknown,52.0
855449328,Мужской,12.2.2000,Unknown,25.0
855462304,Женский,21.12.1991,Unknown,33.0
855475854,Женский,31.7.1991,Unknown,33.0
855550886,Мужской,31.10.1977,Unknown,47.0
855559431,Женский,23.12.1971,Unknown,53.0
855566148,Женский,16.4.1990,Unknown,34.0
855588001,Мужской,20.3.2005,Unknown,20.0
855620371,Женский,22.9.2001,Unknown,23.0
855628526,Мужской,14.1.2010,Пласт,15.0
855638219,Женский,Неизвестно,Unknown,
855644157,Женский,4.2.1987,Unknown,38.0
855659107,Женский,17.7.1993,Unknown,31.0
855703276,Женский,1.3.1998,Unknown,27.0
855760466,Женский,10.5.2000,Unknown,24.0
855764310,Женский,1.7.1975,Unknown,49.0
855820641,Женский,5.3.2002,Unknown,23.0
855889715,Женский,1.8.1960,Unknown,64.0
855896894,Мужской,28.7.1988,Unknown,36.0
855898000,Женский,31.7.2002,Unknown,22.0
855908245,Женский,5.7.1996,Unknown,28.0
855941282,Женский,14.2.1993,Unknown,32.0
855969668,Женский,21.2.2010,Unknown,15.0
855970457,Мужской,28.4.1995,Unknown,29.0
855979757,Мужской,1.4.1994,Unknown,30.0
856005768,Мужской,1.1.1989,т/б Дорожник,36.0
856006122,Женский,27.11.1987,Unknown,37.0
856017176,Женский,28.4.1999,Unknown,25.0
856033678,Женский,28.2.2005,Unknown,20.0
856058989,Женский,12.12.1995,Unknown,29.0
856076737,Женский,31.5.1994,Unknown,30.0
856096692,Женский,5.9.2004,Zhengzhou,20.0
856111056,Мужской,Неизвестно,Unknown,
856117260,Женский,5.4.1996,Unknown,28.0
856138135,Женский,13.12.1997,Unknown,27.0
856138782,Женский,23.9.1985,Unknown,39.0
856144968,Мужской,19.1.2004,Unknown,21.0
856164327,Женский,16.10.2008,Санкт-Петербург,16.0
856193270,Мужской,18.9.2003,Unknown,21.0
856203093,Женский,1.8.2002,Unknown,22.0
856214910,Женский,6.2.1971,Unknown,54.0
856225186,Женский,2.2.1999,Unknown,26.0
856230757,Женский,5.4.1999,Unknown,25.0
856233090,Женский,15.3.2009,Unknown,16.0
856273905,Женский,Неизвестно,Unknown,
856282908,Мужской,30.6.1996,Unknown,28.0
856328175,Мужской,30.11.2005,Unknown,19.0
856338632,Женский,15.10.1983,Unknown,41.0
856345738,Женский,2.3.1990,Unknown,35.0
856376563,Женский,4.10.1974,Москва,50.0
856385695,Женский,23.5.1987,Unknown,37.0
856388755,Женский,20.1.1976,Каракалпакстан,49.0
856436516,Женский,17.12.1985,Unknown,39.0
856444608,Женский,20.7.1979,Unknown,45.0
856444786,Женский,18.9.1985,Unknown,39.0
856456166,Женский,30.6.2005,Unknown,19.0
856460313,Женский,21.3.1985,Unknown,40.0
856461596,Женский,17.4.1989,Unknown,35.0
856464949,Мужской,23.12.2009,Unknown,15.0
856481649,Женский,13.9.1998,Unknown,26.0
856491085,Мужской,Неизвестно,Unknown,
856502770,Мужской,29.1,Unknown,
856517105,Женский,16.4.1983,Unknown,41.0
856523929,Женский,2.6.2004,Unknown,20.0
856527916,Женский,8.6.2001,Unknown,23.0
856530824,Женский,17.9.1990,Unknown,34.0
856562571,Женский,20.10.1981,Unknown,43.0
856601710,Мужской,27.2.2010,Москва,15.0
856609685,Женский,22.11.1986,Unknown,38.0
856613525,Женский,8.8.1975,Unknown,49.0
856620689,Женский,16.1.1995,Unknown,30.0
856628874,Женский,1.1.2000,Unknown,25.0
856636686,Женский,5.9.1994,Unknown,30.0
856659652,Женский,11.9.1991,Unknown,33.0
856736030,Женский,7.12.1997,Unknown,27.0
856741213,Женский,25.7.1982,Unknown,42.0
856743352,Женский,9.5.1976,Unknown,48.0
856783721,Женский,12.6.2002,Unknown,22.0
856796922,Женский,2.12.2007,Unknown,17.0
856815711,Мужской,13.12.2000,Unknown,24.0
856821011,Женский,13.2.1965,Тверь,60.0
856833582,Женский,5.2.2004,Unknown,21.0
856843698,Женский,20.10.1998,Unknown,26.0
856855660,Мужской,19.2.1999,Unknown,26.0
856879498,Женский,9.10.1966,Unknown,58.0
856895222,Женский,19.12.2003,Unknown,21.0
856901649,Мужской,12.10.2006,Unknown,18.0
856908064,Мужской,2.1.2003,Москва,22.0
856935808,Женский,Неизвестно,Unknown,
857028370,Мужской,22.3,Unknown,
857036538,Мужской,14.7.2004,Unknown,20.0
857134301,Женский,13.2.2000,Unknown,25.0
857161681,Женский,12.1.2005,Unknown,20.0
857169759,Женский,12.4.1997,Unknown,27.0
857170414,Женский,21.9.2000,Unknown,24.0
857171758,Женский,12.2.1990,Unknown,35.0
857192365,Женский,23.5.1990,Unknown,34.0
857222098,Женский,10.8.2004,Unknown,20.0
857229165,Женский,15.11.1985,Unknown,39.0
857300704,Женский,20.1.1999,Unknown,26.0
857301293,Женский,1.2.1982,Unknown,43.0
857303203,Женский,5.6.1971,Unknown,53.0
857325048,Мужской,25.5.2010,Unknown,14.0
857335253,Мужской,1.1.2005,Unknown,20.0
857352534,Мужской,Неизвестно,Unknown,
857367778,Женский,12.6,Краснодар,
857368782,Женский,15.4.1977,Unknown,47.0
857369237,Женский,23.12.2000,Unknown,24.0
857396016,Мужской,4.4.1994,Unknown,30.0
857460766,Женский,26.5.1994,Unknown,30.0
857464923,Женский,11.7.1997,Unknown,27.0
857471353,Женский,3.8.1999,Unknown,25.0
857598650,Мужской,4.4.1993,Unknown,31.0
857668883,Женский,26.5.1994,Unknown,30.0
